iteracion,semilla,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,1774830400505,3.278368,318.15442,203.40901,100,0.9,55.0,3,200,173,0.018
1,1774830400505,3.278368,318.15442,203.40901,100,0.9,55.0,3,300,173,0.018
2,1774830400505,3.278368,318.15442,203.40901,100,0.9,55.0,3,400,173,0.018
3,1774830400505,1.0473099,305.69064,103.00846,100,0.9,55.0,3,500,414,0.163
4,1774830400505,1.0473099,305.69064,103.00846,100,0.9,55.0,3,600,414,0.163
5,1774830400505,1.0473099,305.69064,103.00846,100,0.9,55.0,3,700,414,0.163
6,1774830400505,1.0473099,305.69064,103.00846,100,0.9,55.0,3,800,414,0.163
7,1774830400505,1.0473099,305.69064,103.00846,100,0.9,55.0,3,900,414,0.163
8,1774830400505,1.0473099,305.69064,103.00846,100,0.9,55.0,3,1000,414,0.163
9,1774830400505,0.7126694,312.98328,152.53052,100,0.9,55.0,3,1100,1042,0.466
10,1774830400505,0.23164272,306.0568,151.94363,100,0.9,55.0,3,1200,1157,0.515
11,1774830400505,0.23164272,306.0568,151.94363,100,0.9,55.0,3,1300,1157,0.515
12,1774830400505,0.23164272,306.0568,151.94363,100,0.9,55.0,3,1400,1157,0.515
13,1774830400505,0.23164272,306.0568,151.94363,100,0.9,55.0,3,1500,1157,0.515
14,1774830400505,0.23164272,306.0568,151.94363,100,0.9,55.0,3,1600,1157,0.515
15,1774830400505,0.111123085,307.432,152.39273,100,0.9,55.0,3,1700,1630,0.768
16,1774830400505,0.111123085,307.432,152.39273,100,0.9,55.0,3,1800,1630,0.768
17,1774830400505,0.111123085,307.432,152.39273,100,0.9,55.0,3,1900,1630,0.768
18,1774830400505,0.111123085,307.432,152.39273,100,0.9,55.0,3,2000,1630,0.768
19,1774830400505,0.111123085,307.432,152.39273,100,0.9,55.0,3,2100,1630,0.768
20,1774830400505,0.111123085,307.432,152.39273,100,0.9,55.0,3,2200,1630,0.768
21,1774830400505,0.111123085,307.432,152.39273,100,0.9,55.0,3,2300,1630,0.768
22,1774830400505,0.111123085,307.432,152.39273,100,0.9,55.0,3,2400,1630,0.768
23,1774830400505,0.111123085,307.432,152.39273,100,0.9,55.0,3,2500,1630,0.768
24,1774830400505,0.111123085,307.432,152.39273,100,0.9,55.0,3,2600,1630,0.768
25,1774830400505,0.111123085,307.432,152.39273,100,0.9,55.0,3,2700,1630,0.768
26,1774830400505,0.111123085,307.432,152.39273,100,0.9,55.0,3,2800,1630,0.768
27,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,2900,2808,1.374
28,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,3000,2808,1.374
29,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,3100,2808,1.374
30,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,3200,2808,1.374
31,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,3300,2808,1.374
32,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,3400,2808,1.374
33,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,3500,2808,1.374
34,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,3600,2808,1.374
35,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,3700,2808,1.374
36,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,3800,2808,1.374
37,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,3900,2808,1.374
38,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,4000,2808,1.374
39,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,4100,2808,1.374
40,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,4200,2808,1.374
41,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,4300,2808,1.374
42,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,4400,2808,1.374
43,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,4500,2808,1.374
44,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,4600,2808,1.374
45,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,4700,2808,1.374
46,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,4800,2808,1.374
47,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,4900,2808,1.374
48,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,5000,2808,1.374
49,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,5100,2808,1.374
50,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,5200,2808,1.374
51,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,5300,2808,1.374
52,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,5400,2808,1.374
53,1774830400505,0.07372856,308.51636,154.33594,100,0.9,55.0,3,5500,2808,1.374
54,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,5600,5539,2.737
55,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,5700,5539,2.737
56,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,5800,5539,2.737
57,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,5900,5539,2.737
58,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,6000,5539,2.737
59,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,6100,5539,2.737
60,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,6200,5539,2.737
61,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,6300,5539,2.737
62,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,6400,5539,2.737
63,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,6500,5539,2.737
64,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,6600,5539,2.737
65,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,6700,5539,2.737
66,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,6800,5539,2.737
67,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,6900,5539,2.737
68,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,7000,5539,2.737
69,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,7100,5539,2.737
70,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,7200,5539,2.737
71,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,7300,5539,2.737
72,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,7400,5539,2.737
73,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,7500,5539,2.737
74,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,7600,5539,2.737
75,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,7700,5539,2.737
76,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,7800,5539,2.737
77,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,7900,5539,2.737
78,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,8000,5539,2.737
79,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,8100,5539,2.737
80,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,8200,5539,2.737
81,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,8300,5539,2.737
82,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,8400,5539,2.737
83,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,8500,5539,2.737
84,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,8600,5539,2.737
85,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,8700,5539,2.737
86,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,8800,5539,2.737
87,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,8900,5539,2.737
88,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,9000,5539,2.737
89,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,9100,5539,2.737
90,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,9200,5539,2.737
91,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,9300,5539,2.737
92,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,9400,5539,2.737
93,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,9500,5539,2.737
94,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,9600,5539,2.737
95,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,9700,5539,2.737
96,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,9800,5539,2.737
97,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,9900,5539,2.737
98,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,10000,5539,2.737
99,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,10100,5539,2.737
100,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,10200,5539,2.737
101,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,10300,5539,2.737
102,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,10400,5539,2.737
103,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,10500,5539,2.737
104,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,10600,5539,2.737
105,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,10700,5539,2.737
106,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,10800,5539,2.737
107,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,10900,5539,2.737
108,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,11000,5539,2.737
109,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,11100,5539,2.737
110,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,11200,5539,2.737
111,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,11300,5539,2.737
112,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,11400,5539,2.737
113,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,11500,5539,2.737
114,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,11600,5539,2.737
115,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,11700,5539,2.737
116,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,11800,5539,2.737
117,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,11900,5539,2.737
118,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,12000,5539,2.737
119,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,12100,5539,2.737
120,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,12200,5539,2.737
121,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,12300,5539,2.737
122,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,12400,5539,2.737
123,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,12500,5539,2.737
124,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,12600,5539,2.737
125,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,12700,5539,2.737
126,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,12800,5539,2.737
127,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,12900,5539,2.737
128,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,13000,5539,2.737
129,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,13100,5539,2.737
130,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,13200,5539,2.737
131,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,13300,5539,2.737
132,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,13400,5539,2.737
133,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,13500,5539,2.737
134,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,13600,5539,2.737
135,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,13700,5539,2.737
136,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,13800,5539,2.737
137,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,13900,5539,2.737
138,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,14000,5539,2.737
139,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,14100,5539,2.737
140,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,14200,5539,2.737
141,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,14300,5539,2.737
142,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,14400,5539,2.737
143,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,14500,5539,2.737
144,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,14600,5539,2.737
145,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,14700,5539,2.737
146,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,14800,5539,2.737
147,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,14900,5539,2.737
148,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,15000,5539,2.737
149,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,15100,5539,2.737
150,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,15200,5539,2.737
151,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,15300,5539,2.737
152,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,15400,5539,2.737
153,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,15500,5539,2.737
154,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,15600,5539,2.737
155,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,15700,5539,2.737
156,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,15800,5539,2.737
157,1774830400505,0.056656837,307.61145,154.4408,100,0.9,55.0,3,15900,5539,2.737
158,1774830400505,0.030166626,306.65985,154.1708,100,0.9,55.0,3,16000,15995,8.602
