iteracion,semilla,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
191,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,19300,14756,7.398
192,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,19400,14756,7.398
193,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,19500,14756,7.398
194,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,19600,14756,7.398
195,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,19700,14756,7.398
196,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,19800,14756,7.398
197,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,19900,14756,7.398
198,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,20000,14756,7.398
199,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,20100,14756,7.398
200,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,20200,14756,7.398
201,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,20300,14756,7.398
202,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,20400,14756,7.398
203,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,20500,14756,7.398
204,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,20600,14756,7.398
205,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,20700,14756,7.398
206,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,20800,14756,7.398
207,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,20900,14756,7.398
208,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,21000,14756,7.398
209,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,21100,14756,7.398
210,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,21200,14756,7.398
211,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,21300,14756,7.398
212,1774830611276,0.021501541,306.8054,154.09521,100,0.9,55.0,3,21400,14756,7.398
213,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,21500,21460,10.789
214,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,21600,21460,10.789
215,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,21700,21460,10.789
216,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,21800,21460,10.789
217,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,21900,21460,10.789
218,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,22000,21460,10.789
219,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,22100,21460,10.789
220,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,22200,21460,10.789
221,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,22300,21460,10.789
222,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,22400,21460,10.789
223,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,22500,21460,10.789
224,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,22600,21460,10.789
225,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,22700,21460,10.789
226,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,22800,21460,10.789
227,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,22900,21460,10.789
228,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,23000,21460,10.789
229,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,23100,21460,10.789
230,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,23200,21460,10.789
231,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,23300,21460,10.789
232,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,23400,21460,10.789
233,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,23500,21460,10.789
234,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,23600,21460,10.789
235,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,23700,21460,10.789
236,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,23800,21460,10.789
237,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,23900,21460,10.789
238,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,24000,21460,10.789
239,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,24100,21460,10.789
240,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,24200,21460,10.789
241,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,24300,21460,10.789
242,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,24400,21460,10.789
243,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,24500,21460,10.789
244,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,24600,21460,10.789
245,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,24700,21460,10.789
246,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,24800,21460,10.789
247,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,24900,21460,10.789
248,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,25000,21460,10.789
249,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,25100,21460,10.789
250,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,25200,21460,10.789
251,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,25300,21460,10.789
252,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,25400,21460,10.789
253,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,25500,21460,10.789
254,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,25600,21460,10.789
255,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,25700,21460,10.789
256,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,25800,21460,10.789
257,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,25900,21460,10.789
258,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,26000,21460,10.789
259,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,26100,21460,10.789
260,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,26200,21460,10.789
261,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,26300,21460,10.789
262,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,26400,21460,10.789
263,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,26500,21460,10.789
264,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,26600,21460,10.789
265,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,26700,21460,10.789
266,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,26800,21460,10.789
267,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,26900,21460,10.789
268,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,27000,21460,10.789
269,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,27100,21460,10.789
270,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,27200,21460,10.789
271,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,27300,21460,10.789
272,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,27400,21460,10.789
273,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,27500,21460,10.789
274,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,27600,21460,10.789
275,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,27700,21460,10.789
276,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,27800,21460,10.789
277,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,27900,21460,10.789
278,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,28000,21460,10.789
279,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,28100,21460,10.789
280,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,28200,21460,10.789
281,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,28300,21460,10.789
282,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,28400,21460,10.789
283,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,28500,21460,10.789
284,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,28600,21460,10.789
285,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,28700,21460,10.789
286,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,28800,21460,10.789
287,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,28900,21460,10.789
288,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,29000,21460,10.789
289,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,29100,21460,10.789
290,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,29200,21460,10.789
291,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,29300,21460,10.789
292,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,29400,21460,10.789
293,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,29500,21460,10.789
294,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,29600,21460,10.789
295,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,29700,21460,10.789
296,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,29800,21460,10.789
297,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,29900,21460,10.789
298,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,30000,21460,10.789
299,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,30100,21460,10.789
300,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,30200,21460,10.789
301,1774830611276,0.01193428,306.40573,153.60352,100,0.9,55.0,3,30300,21460,10.789
