iteracion,semilla,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
122,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,12400,503,0.066
123,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,12500,503,0.066
124,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,12600,503,0.066
125,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,12700,503,0.066
126,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,12800,503,0.066
127,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,12900,503,0.066
128,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,13000,503,0.066
129,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,13100,503,0.066
130,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,13200,503,0.066
131,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,13300,503,0.066
132,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,13400,503,0.066
133,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,13500,503,0.066
134,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,13600,503,0.066
135,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,13700,503,0.066
136,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,13800,503,0.066
137,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,13900,503,0.066
138,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,14000,503,0.066
139,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,14100,503,0.066
140,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,14200,503,0.066
141,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,14300,503,0.066
142,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,14400,503,0.066
143,1774274379018,0.01493454,307.53046,154.01239,100,0.1,55.0,3,14500,503,0.066
144,1774274379018,0.007923126,307.2439,153.27716,100,0.1,55.0,3,14600,14505,2.42
145,1774274379018,8.1539154E-4,307.38718,153.64478,100,0.1,55.0,3,14700,14637,2.438
146,1774274379018,8.1539154E-4,307.38718,153.64478,100,0.1,55.0,3,14800,14637,2.438
147,1774274379018,6.017685E-4,307.35138,153.55287,100,0.1,55.0,3,14900,14836,2.472
148,1774274379018,5.426407E-4,307.36926,153.59882,100,0.1,55.0,3,15000,14951,2.487
149,1774274379018,5.311966E-4,307.36032,153.57584,100,0.1,55.0,3,15100,15095,2.507
150,1774274379018,5.311966E-4,307.36032,153.57584,100,0.1,55.0,3,15200,15095,2.507
151,1774274379018,5.311966E-4,307.36032,153.57584,100,0.1,55.0,3,15300,15095,2.507
152,1774274379018,5.311966E-4,307.36032,153.57584,100,0.1,55.0,3,15400,15095,2.507
153,1774274379018,5.311966E-4,307.36032,153.57584,100,0.1,55.0,3,15500,15095,2.507
154,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,15600,15552,2.587
155,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,15700,15552,2.587
156,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,15800,15552,2.587
157,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,15900,15552,2.587
158,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,16000,15552,2.587
159,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,16100,15552,2.587
160,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,16200,15552,2.587
161,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,16300,15552,2.587
162,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,16400,15552,2.587
163,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,16500,15552,2.587
164,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,16600,15552,2.587
165,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,16700,15552,2.587
166,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,16800,15552,2.587
167,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,16900,15552,2.587
168,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,17000,15552,2.587
