iteracion,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
163,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,16400,2377,0.38
164,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,16500,2377,0.38
165,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,16600,2377,0.38
166,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,16700,2377,0.38
167,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,16800,2377,0.38
168,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,16900,2377,0.38
169,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,17000,2377,0.38
170,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,17100,2377,0.38
171,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,17200,2377,0.38
172,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,17300,2377,0.38
173,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,17400,2377,0.38
174,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,17500,2377,0.38
175,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,17600,2377,0.38
176,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,17700,2377,0.38
177,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,17800,2377,0.38
178,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,17900,2377,0.38
179,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,18000,2377,0.38
180,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,18100,2377,0.38
181,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,18200,2377,0.38
182,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,18300,2377,0.38
183,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,18400,2377,0.38
184,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,18500,2377,0.38
185,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,18600,2377,0.38
186,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,18700,2377,0.38
187,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,18800,2377,0.38
188,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,18900,2377,0.38
189,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,19000,2377,0.38
190,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,19100,2377,0.38
191,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,19200,2377,0.38
192,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,19300,2377,0.38
193,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,19400,2377,0.38
194,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,19500,2377,0.38
195,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,19600,2377,0.38
196,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,19700,2377,0.38
197,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,19800,2377,0.38
198,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,19900,2377,0.38
199,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,20000,2377,0.38
200,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,20100,2377,0.38
201,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,20200,2377,0.38
202,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,20300,2377,0.38
203,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,20400,2377,0.38
204,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,20500,2377,0.38
205,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,20600,2377,0.38
206,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,20700,2377,0.38
207,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,20800,2377,0.38
208,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,20900,2377,0.38
209,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,21000,2377,0.38
210,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,21100,2377,0.38
211,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,21200,2377,0.38
212,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,21300,2377,0.38
213,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,21400,2377,0.38
214,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,21500,2377,0.38
215,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,21600,2377,0.38
216,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,21700,2377,0.38
217,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,21800,2377,0.38
218,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,21900,2377,0.38
219,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,22000,2377,0.38
220,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,22100,2377,0.38
221,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,22200,2377,0.38
222,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,22300,2377,0.38
223,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,22400,2377,0.38
224,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,22500,2377,0.38
225,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,22600,2377,0.38
226,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,22700,2377,0.38
227,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,22800,2377,0.38
228,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,22900,2377,0.38
229,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,23000,2377,0.38
230,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,23100,2377,0.38
231,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,23200,2377,0.38
232,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,23300,2377,0.38
233,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,23400,2377,0.38
234,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,23500,2377,0.38
235,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,23600,2377,0.38
236,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,23700,2377,0.38
237,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,23800,2377,0.38
238,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,23900,2377,0.38
239,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,24000,2377,0.38
240,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,24100,2377,0.38
241,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,24200,2377,0.38
242,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,24300,2377,0.38
243,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,24400,2377,0.38
244,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,24500,2377,0.38
245,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,24600,2377,0.38
246,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,24700,2377,0.38
247,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,24800,2377,0.38
248,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,24900,2377,0.38
249,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,25000,2377,0.38
250,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,25100,2377,0.38
251,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,25200,2377,0.38
252,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,25300,2377,0.38
253,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,25400,2377,0.38
254,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,25500,2377,0.38
255,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,25600,2377,0.38
256,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,25700,2377,0.38
257,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,25800,2377,0.38
258,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,25900,2377,0.38
259,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,26000,2377,0.38
260,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,26100,2377,0.38
261,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,26200,2377,0.38
262,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,26300,2377,0.38
263,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,26400,2377,0.38
264,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,26500,2377,0.38
265,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,26600,2377,0.38
266,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,26700,2377,0.38
267,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,26800,2377,0.38
268,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,26900,2377,0.38
269,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,27000,2377,0.38
270,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,27100,2377,0.38
271,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,27200,2377,0.38
272,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,27300,2377,0.38
273,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,27400,2377,0.38
274,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,27500,2377,0.38
275,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,27600,2377,0.38
276,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,27700,2377,0.38
277,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,27800,2377,0.38
278,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,27900,2377,0.38
279,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,28000,2377,0.38
280,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,28100,2377,0.38
281,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,28200,2377,0.38
282,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,28300,2377,0.38
283,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,28400,2377,0.38
284,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,28500,2377,0.38
285,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,28600,2377,0.38
286,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,28700,2377,0.38
287,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,28800,2377,0.38
288,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,28900,2377,0.38
289,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,29000,2377,0.38
290,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,29100,2377,0.38
291,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,29200,2377,0.38
292,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,29300,2377,0.38
293,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,29400,2377,0.38
294,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,29500,2377,0.38
295,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,29600,2377,0.38
296,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,29700,2377,0.38
297,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,29800,2377,0.38
298,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,29900,2377,0.38
299,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,30000,2377,0.38
300,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,30100,2377,0.38
301,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,30200,2377,0.38
302,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,30300,2377,0.38
303,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,30400,2377,0.38
304,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,30500,2377,0.38
305,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,30600,2377,0.38
306,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,30700,2377,0.38
307,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,30800,2377,0.38
308,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,30900,2377,0.38
309,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,31000,2377,0.38
310,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,31100,2377,0.38
311,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,31200,2377,0.38
312,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,31300,2377,0.38
313,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,31400,2377,0.38
314,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,31500,2377,0.38
315,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,31600,2377,0.38
316,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,31700,2377,0.38
317,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,31800,2377,0.38
318,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,31900,2377,0.38
319,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,32000,2377,0.38
320,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,32100,2377,0.38
321,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,32200,2377,0.38
322,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,32300,2377,0.38
323,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,32400,2377,0.38
324,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,32500,2377,0.38
325,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,32600,2377,0.38
326,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,32700,2377,0.38
327,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,32800,2377,0.38
328,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,32900,2377,0.38
329,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,33000,2377,0.38
330,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,33100,2377,0.38
331,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,33200,2377,0.38
332,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,33300,2377,0.38
333,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,33400,2377,0.38
334,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,33500,2377,0.38
335,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,33600,2377,0.38
336,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,33700,2377,0.38
337,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,33800,2377,0.38
338,0.0022935867,307.1233,153.7698,100,0.1,55.0,3,33900,2377,0.38
