iteracion,semilla,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
101,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,10300,1044,0.172
102,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,10400,1044,0.172
103,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,10500,1044,0.172
104,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,10600,1044,0.172
105,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,10700,1044,0.172
106,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,10800,1044,0.172
107,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,10900,1044,0.172
108,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,11000,1044,0.172
109,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,11100,1044,0.172
110,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,11200,1044,0.172
111,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,11300,1044,0.172
112,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,11400,1044,0.172
113,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,11500,1044,0.172
114,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,11600,1044,0.172
115,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,11700,1044,0.172
116,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,11800,1044,0.172
117,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,11900,1044,0.172
118,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,12000,1044,0.172
119,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,12100,1044,0.172
120,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,12200,1044,0.172
121,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,12300,1044,0.172
122,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,12400,1044,0.172
123,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,12500,1044,0.172
124,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,12600,1044,0.172
125,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,12700,1044,0.172
126,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,12800,1044,0.172
127,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,12900,1044,0.172
128,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,13000,1044,0.172
129,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,13100,1044,0.172
130,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,13200,1044,0.172
131,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,13300,1044,0.172
132,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,13400,1044,0.172
133,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,13500,1044,0.172
134,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,13600,1044,0.172
135,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,13700,1044,0.172
136,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,13800,1044,0.172
137,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,13900,1044,0.172
138,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,14000,1044,0.172
139,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,14100,1044,0.172
140,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,14200,1044,0.172
141,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,14300,1044,0.172
142,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,14400,1044,0.172
143,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,14500,1044,0.172
144,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,14600,1044,0.172
145,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,14700,1044,0.172
146,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,14800,1044,0.172
147,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,14900,1044,0.172
148,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,15000,1044,0.172
149,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,15100,1044,0.172
150,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,15200,1044,0.172
151,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,15300,1044,0.172
152,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,15400,1044,0.172
153,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,15500,1044,0.172
154,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,15600,1044,0.172
155,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,15700,1044,0.172
156,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,15800,1044,0.172
157,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,15900,1044,0.172
158,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,16000,1044,0.172
159,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,16100,1044,0.172
160,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,16200,1044,0.172
161,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,16300,1044,0.172
162,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,16400,1044,0.172
163,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,16500,1044,0.172
164,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,16600,1044,0.172
165,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,16700,1044,0.172
166,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,16800,1044,0.172
167,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,16900,1044,0.172
168,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,17000,1044,0.172
169,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,17100,1044,0.172
170,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,17200,1044,0.172
171,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,17300,1044,0.172
172,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,17400,1044,0.172
173,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,17500,1044,0.172
174,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,17600,1044,0.172
175,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,17700,1044,0.172
176,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,17800,1044,0.172
177,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,17900,1044,0.172
178,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,18000,1044,0.172
179,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,18100,1044,0.172
180,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,18200,1044,0.172
181,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,18300,1044,0.172
182,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,18400,1044,0.172
183,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,18500,1044,0.172
184,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,18600,1044,0.172
185,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,18700,1044,0.172
186,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,18800,1044,0.172
187,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,18900,1044,0.172
188,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,19000,1044,0.172
189,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,19100,1044,0.172
190,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,19200,1044,0.172
191,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,19300,1044,0.172
192,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,19400,1044,0.172
193,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,19500,1044,0.172
194,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,19600,1044,0.172
195,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,19700,1044,0.172
196,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,19800,1044,0.172
197,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,19900,1044,0.172
198,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,20000,1044,0.172
199,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,20100,1044,0.172
200,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,20200,1044,0.172
201,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,20300,1044,0.172
202,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,20400,1044,0.172
203,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,20500,1044,0.172
204,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,20600,1044,0.172
205,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,20700,1044,0.172
206,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,20800,1044,0.172
207,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,20900,1044,0.172
208,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,21000,1044,0.172
209,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,21100,1044,0.172
210,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,21200,1044,0.172
211,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,21300,1044,0.172
212,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,21400,1044,0.172
213,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,21500,1044,0.172
214,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,21600,1044,0.172
215,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,21700,1044,0.172
216,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,21800,1044,0.172
217,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,21900,1044,0.172
218,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,22000,1044,0.172
219,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,22100,1044,0.172
220,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,22200,1044,0.172
221,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,22300,1044,0.172
222,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,22400,1044,0.172
223,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,22500,1044,0.172
224,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,22600,1044,0.172
225,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,22700,1044,0.172
226,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,22800,1044,0.172
227,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,22900,1044,0.172
228,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,23000,1044,0.172
229,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,23100,1044,0.172
230,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,23200,1044,0.172
231,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,23300,1044,0.172
232,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,23400,1044,0.172
233,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,23500,1044,0.172
234,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,23600,1044,0.172
235,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,23700,1044,0.172
236,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,23800,1044,0.172
237,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,23900,1044,0.172
238,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,24000,1044,0.172
239,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,24100,1044,0.172
240,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,24200,1044,0.172
241,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,24300,1044,0.172
242,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,24400,1044,0.172
243,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,24500,1044,0.172
244,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,24600,1044,0.172
245,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,24700,1044,0.172
246,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,24800,1044,0.172
247,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,24900,1044,0.172
248,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,25000,1044,0.172
249,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,25100,1044,0.172
250,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,25200,1044,0.172
251,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,25300,1044,0.172
252,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,25400,1044,0.172
253,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,25500,1044,0.172
254,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,25600,1044,0.172
255,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,25700,1044,0.172
256,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,25800,1044,0.172
257,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,25900,1044,0.172
258,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,26000,1044,0.172
259,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,26100,1044,0.172
260,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,26200,1044,0.172
261,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,26300,1044,0.172
262,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,26400,1044,0.172
263,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,26500,1044,0.172
264,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,26600,1044,0.172
265,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,26700,1044,0.172
266,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,26800,1044,0.172
267,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,26900,1044,0.172
268,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,27000,1044,0.172
269,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,27100,1044,0.172
270,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,27200,1044,0.172
271,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,27300,1044,0.172
272,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,27400,1044,0.172
273,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,27500,1044,0.172
274,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,27600,1044,0.172
275,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,27700,1044,0.172
276,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,27800,1044,0.172
277,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,27900,1044,0.172
278,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,28000,1044,0.172
279,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,28100,1044,0.172
280,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,28200,1044,0.172
281,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,28300,1044,0.172
282,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,28400,1044,0.172
283,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,28500,1044,0.172
284,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,28600,1044,0.172
285,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,28700,1044,0.172
286,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,28800,1044,0.172
287,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,28900,1044,0.172
288,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,29000,1044,0.172
289,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,29100,1044,0.172
290,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,29200,1044,0.172
291,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,29300,1044,0.172
292,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,29400,1044,0.172
293,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,29500,1044,0.172
294,1774274389070,0.0027236938,307.27893,153.78554,100,0.1,55.0,3,29600,1044,0.172
