iteracion,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
47,0.22561073,310.65952,153.61322,100,0.1,55.0,3,4800,485,0.292
48,0.22561073,310.65952,153.61322,100,0.1,55.0,3,4900,485,0.292
49,0.22561073,310.65952,153.61322,100,0.1,55.0,3,5000,485,0.292
50,0.22561073,310.65952,153.61322,100,0.1,55.0,3,5100,485,0.292
51,0.22561073,310.65952,153.61322,100,0.1,55.0,3,5200,485,0.292
52,0.22561073,310.65952,153.61322,100,0.1,55.0,3,5300,485,0.292
53,0.22561073,310.65952,153.61322,100,0.1,55.0,3,5400,485,0.292
54,0.22561073,310.65952,153.61322,100,0.1,55.0,3,5500,485,0.292
55,0.22561073,310.65952,153.61322,100,0.1,55.0,3,5600,485,0.292
56,0.22561073,310.65952,153.61322,100,0.1,55.0,3,5700,485,0.292
57,0.22561073,310.65952,153.61322,100,0.1,55.0,3,5800,485,0.292
58,0.22561073,310.65952,153.61322,100,0.1,55.0,3,5900,485,0.292
59,0.22561073,310.65952,153.61322,100,0.1,55.0,3,6000,485,0.292
60,0.22561073,310.65952,153.61322,100,0.1,55.0,3,6100,485,0.292
61,0.22561073,310.65952,153.61322,100,0.1,55.0,3,6200,485,0.292
62,0.22561073,310.65952,153.61322,100,0.1,55.0,3,6300,485,0.292
63,0.22561073,310.65952,153.61322,100,0.1,55.0,3,6400,485,0.292
64,0.22561073,310.65952,153.61322,100,0.1,55.0,3,6500,485,0.292
65,0.22561073,310.65952,153.61322,100,0.1,55.0,3,6600,485,0.292
66,0.22561073,310.65952,153.61322,100,0.1,55.0,3,6700,485,0.292
67,0.22561073,310.65952,153.61322,100,0.1,55.0,3,6800,485,0.292
68,0.22561073,310.65952,153.61322,100,0.1,55.0,3,6900,485,0.292
69,0.22561073,310.65952,153.61322,100,0.1,55.0,3,7000,485,0.292
70,0.22561073,310.65952,153.61322,100,0.1,55.0,3,7100,485,0.292
71,0.22561073,310.65952,153.61322,100,0.1,55.0,3,7200,485,0.292
72,0.22561073,310.65952,153.61322,100,0.1,55.0,3,7300,485,0.292
73,0.22561073,310.65952,153.61322,100,0.1,55.0,3,7400,485,0.292
74,0.22561073,310.65952,153.61322,100,0.1,55.0,3,7500,485,0.292
75,0.22561073,310.65952,153.61322,100,0.1,55.0,3,7600,485,0.292
76,0.22561073,310.65952,153.61322,100,0.1,55.0,3,7700,485,0.292
77,0.22561073,310.65952,153.61322,100,0.1,55.0,3,7800,485,0.292
78,0.22561073,310.65952,153.61322,100,0.1,55.0,3,7900,485,0.292
79,0.22561073,310.65952,153.61322,100,0.1,55.0,3,8000,485,0.292
80,0.22561073,310.65952,153.61322,100,0.1,55.0,3,8100,485,0.292
81,0.22561073,310.65952,153.61322,100,0.1,55.0,3,8200,485,0.292
82,0.22561073,310.65952,153.61322,100,0.1,55.0,3,8300,485,0.292
83,0.22561073,310.65952,153.61322,100,0.1,55.0,3,8400,485,0.292
84,0.22561073,310.65952,153.61322,100,0.1,55.0,3,8500,485,0.292
85,0.22561073,310.65952,153.61322,100,0.1,55.0,3,8600,485,0.292
86,0.22561073,310.65952,153.61322,100,0.1,55.0,3,8700,485,0.292
87,0.22561073,310.65952,153.61322,100,0.1,55.0,3,8800,485,0.292
88,0.22561073,310.65952,153.61322,100,0.1,55.0,3,8900,485,0.292
89,0.22561073,310.65952,153.61322,100,0.1,55.0,3,9000,485,0.292
90,0.22561073,310.65952,153.61322,100,0.1,55.0,3,9100,485,0.292
91,0.22561073,310.65952,153.61322,100,0.1,55.0,3,9200,485,0.292
92,0.22561073,310.65952,153.61322,100,0.1,55.0,3,9300,485,0.292
93,0.22561073,310.65952,153.61322,100,0.1,55.0,3,9400,485,0.292
94,0.22561073,310.65952,153.61322,100,0.1,55.0,3,9500,485,0.292
95,0.22561073,310.65952,153.61322,100,0.1,55.0,3,9600,485,0.292
96,0.22561073,310.65952,153.61322,100,0.1,55.0,3,9700,485,0.292
97,0.22561073,310.65952,153.61322,100,0.1,55.0,3,9800,485,0.292
98,0.22561073,310.65952,153.61322,100,0.1,55.0,3,9900,485,0.292
99,0.22561073,310.65952,153.61322,100,0.1,55.0,3,10000,485,0.292
100,0.22561073,310.65952,153.61322,100,0.1,55.0,3,10100,485,0.292
101,0.22561073,310.65952,153.61322,100,0.1,55.0,3,10200,485,0.292
102,0.22561073,310.65952,153.61322,100,0.1,55.0,3,10300,485,0.292
103,0.22561073,310.65952,153.61322,100,0.1,55.0,3,10400,485,0.292
104,0.22561073,310.65952,153.61322,100,0.1,55.0,3,10500,485,0.292
105,0.22561073,310.65952,153.61322,100,0.1,55.0,3,10600,485,0.292
106,0.22561073,310.65952,153.61322,100,0.1,55.0,3,10700,485,0.292
107,0.22561073,310.65952,153.61322,100,0.1,55.0,3,10800,485,0.292
108,0.22561073,310.65952,153.61322,100,0.1,55.0,3,10900,485,0.292
109,0.22561073,310.65952,153.61322,100,0.1,55.0,3,11000,485,0.292
110,0.22561073,310.65952,153.61322,100,0.1,55.0,3,11100,485,0.292
111,0.22561073,310.65952,153.61322,100,0.1,55.0,3,11200,485,0.292
112,0.22561073,310.65952,153.61322,100,0.1,55.0,3,11300,485,0.292
113,0.22561073,310.65952,153.61322,100,0.1,55.0,3,11400,485,0.292
114,0.22561073,310.65952,153.61322,100,0.1,55.0,3,11500,485,0.292
115,0.22561073,310.65952,153.61322,100,0.1,55.0,3,11600,485,0.292
116,0.22561073,310.65952,153.61322,100,0.1,55.0,3,11700,485,0.292
117,0.22561073,310.65952,153.61322,100,0.1,55.0,3,11800,485,0.292
118,0.22561073,310.65952,153.61322,100,0.1,55.0,3,11900,485,0.292
119,0.22561073,310.65952,153.61322,100,0.1,55.0,3,12000,485,0.292
120,0.22561073,310.65952,153.61322,100,0.1,55.0,3,12100,485,0.292
121,0.22561073,310.65952,153.61322,100,0.1,55.0,3,12200,485,0.292
122,0.22561073,310.65952,153.61322,100,0.1,55.0,3,12300,485,0.292
123,0.22561073,310.65952,153.61322,100,0.1,55.0,3,12400,485,0.292
124,0.22561073,310.65952,153.61322,100,0.1,55.0,3,12500,485,0.292
125,0.22561073,310.65952,153.61322,100,0.1,55.0,3,12600,485,0.292
126,0.22561073,310.65952,153.61322,100,0.1,55.0,3,12700,485,0.292
127,0.22561073,310.65952,153.61322,100,0.1,55.0,3,12800,485,0.292
128,0.22561073,310.65952,153.61322,100,0.1,55.0,3,12900,485,0.292
129,0.22561073,310.65952,153.61322,100,0.1,55.0,3,13000,485,0.292
130,0.22561073,310.65952,153.61322,100,0.1,55.0,3,13100,485,0.292
131,0.22561073,310.65952,153.61322,100,0.1,55.0,3,13200,485,0.292
132,0.22561073,310.65952,153.61322,100,0.1,55.0,3,13300,485,0.292
133,0.22561073,310.65952,153.61322,100,0.1,55.0,3,13400,485,0.292
134,0.22561073,310.65952,153.61322,100,0.1,55.0,3,13500,485,0.292
135,0.22561073,310.65952,153.61322,100,0.1,55.0,3,13600,485,0.292
136,0.22561073,310.65952,153.61322,100,0.1,55.0,3,13700,485,0.292
137,0.22561073,310.65952,153.61322,100,0.1,55.0,3,13800,485,0.292
138,0.22561073,310.65952,153.61322,100,0.1,55.0,3,13900,485,0.292
139,0.22561073,310.65952,153.61322,100,0.1,55.0,3,14000,485,0.292
140,0.22561073,310.65952,153.61322,100,0.1,55.0,3,14100,485,0.292
141,0.22561073,310.65952,153.61322,100,0.1,55.0,3,14200,485,0.292
142,0.22561073,310.65952,153.61322,100,0.1,55.0,3,14300,485,0.292
143,0.22561073,310.65952,153.61322,100,0.1,55.0,3,14400,485,0.292
144,0.22561073,310.65952,153.61322,100,0.1,55.0,3,14500,485,0.292
145,0.22561073,310.65952,153.61322,100,0.1,55.0,3,14600,485,0.292
146,0.22561073,310.65952,153.61322,100,0.1,55.0,3,14700,485,0.292
147,0.22561073,310.65952,153.61322,100,0.1,55.0,3,14800,485,0.292
148,0.22561073,310.65952,153.61322,100,0.1,55.0,3,14900,485,0.292
149,0.22561073,310.65952,153.61322,100,0.1,55.0,3,15000,485,0.292
150,0.22561073,310.65952,153.61322,100,0.1,55.0,3,15100,485,0.292
151,0.22561073,310.65952,153.61322,100,0.1,55.0,3,15200,485,0.292
152,0.22561073,310.65952,153.61322,100,0.1,55.0,3,15300,485,0.292
153,0.22561073,310.65952,153.61322,100,0.1,55.0,3,15400,485,0.292
154,0.22561073,310.65952,153.61322,100,0.1,55.0,3,15500,485,0.292
155,0.22561073,310.65952,153.61322,100,0.1,55.0,3,15600,485,0.292
156,0.22561073,310.65952,153.61322,100,0.1,55.0,3,15700,485,0.292
157,0.22561073,310.65952,153.61322,100,0.1,55.0,3,15800,485,0.292
158,0.22561073,310.65952,153.61322,100,0.1,55.0,3,15900,485,0.292
159,0.22561073,310.65952,153.61322,100,0.1,55.0,3,16000,485,0.292
160,0.22561073,310.65952,153.61322,100,0.1,55.0,3,16100,485,0.292
161,0.22561073,310.65952,153.61322,100,0.1,55.0,3,16200,485,0.292
162,0.22561073,310.65952,153.61322,100,0.1,55.0,3,16300,485,0.292
163,0.22561073,310.65952,153.61322,100,0.1,55.0,3,16400,485,0.292
164,0.22561073,310.65952,153.61322,100,0.1,55.0,3,16500,485,0.292
165,0.22561073,310.65952,153.61322,100,0.1,55.0,3,16600,485,0.292
166,0.22561073,310.65952,153.61322,100,0.1,55.0,3,16700,485,0.292
167,0.22561073,310.65952,153.61322,100,0.1,55.0,3,16800,485,0.292
168,0.22561073,310.65952,153.61322,100,0.1,55.0,3,16900,485,0.292
169,0.22561073,310.65952,153.61322,100,0.1,55.0,3,17000,485,0.292
170,0.22561073,310.65952,153.61322,100,0.1,55.0,3,17100,485,0.292
171,0.22561073,310.65952,153.61322,100,0.1,55.0,3,17200,485,0.292
172,0.22561073,310.65952,153.61322,100,0.1,55.0,3,17300,485,0.292
173,0.22561073,310.65952,153.61322,100,0.1,55.0,3,17400,485,0.292
174,0.22561073,310.65952,153.61322,100,0.1,55.0,3,17500,485,0.292
175,0.22561073,310.65952,153.61322,100,0.1,55.0,3,17600,485,0.292
176,0.22561073,310.65952,153.61322,100,0.1,55.0,3,17700,485,0.292
177,0.22561073,310.65952,153.61322,100,0.1,55.0,3,17800,485,0.292
178,0.22561073,310.65952,153.61322,100,0.1,55.0,3,17900,485,0.292
179,0.22561073,310.65952,153.61322,100,0.1,55.0,3,18000,485,0.292
180,0.22561073,310.65952,153.61322,100,0.1,55.0,3,18100,485,0.292
181,0.22561073,310.65952,153.61322,100,0.1,55.0,3,18200,485,0.292
182,0.22561073,310.65952,153.61322,100,0.1,55.0,3,18300,485,0.292
183,0.22561073,310.65952,153.61322,100,0.1,55.0,3,18400,485,0.292
184,0.22561073,310.65952,153.61322,100,0.1,55.0,3,18500,485,0.292
185,0.22561073,310.65952,153.61322,100,0.1,55.0,3,18600,485,0.292
186,0.22561073,310.65952,153.61322,100,0.1,55.0,3,18700,485,0.292
187,0.22561073,310.65952,153.61322,100,0.1,55.0,3,18800,485,0.292
188,0.22561073,310.65952,153.61322,100,0.1,55.0,3,18900,485,0.292
189,0.22561073,310.65952,153.61322,100,0.1,55.0,3,19000,485,0.292
190,0.22561073,310.65952,153.61322,100,0.1,55.0,3,19100,485,0.292
191,0.22561073,310.65952,153.61322,100,0.1,55.0,3,19200,485,0.292
192,0.22561073,310.65952,153.61322,100,0.1,55.0,3,19300,485,0.292
193,0.22561073,310.65952,153.61322,100,0.1,55.0,3,19400,485,0.292
194,0.22561073,310.65952,153.61322,100,0.1,55.0,3,19500,485,0.292
195,0.22561073,310.65952,153.61322,100,0.1,55.0,3,19600,485,0.292
196,0.22561073,310.65952,153.61322,100,0.1,55.0,3,19700,485,0.292
197,0.22561073,310.65952,153.61322,100,0.1,55.0,3,19800,485,0.292
198,0.22561073,310.65952,153.61322,100,0.1,55.0,3,19900,485,0.292
199,0.22561073,310.65952,153.61322,100,0.1,55.0,3,20000,485,0.292
200,0.22561073,310.65952,153.61322,100,0.1,55.0,3,20100,485,0.292
201,0.22561073,310.65952,153.61322,100,0.1,55.0,3,20200,485,0.292
202,0.22561073,310.65952,153.61322,100,0.1,55.0,3,20300,485,0.292
203,0.22561073,310.65952,153.61322,100,0.1,55.0,3,20400,485,0.292
204,0.22561073,310.65952,153.61322,100,0.1,55.0,3,20500,485,0.292
205,0.22561073,310.65952,153.61322,100,0.1,55.0,3,20600,485,0.292
206,0.22561073,310.65952,153.61322,100,0.1,55.0,3,20700,485,0.292
207,0.22561073,310.65952,153.61322,100,0.1,55.0,3,20800,485,0.292
208,0.22561073,310.65952,153.61322,100,0.1,55.0,3,20900,485,0.292
209,0.22561073,310.65952,153.61322,100,0.1,55.0,3,21000,485,0.292
210,0.22561073,310.65952,153.61322,100,0.1,55.0,3,21100,485,0.292
211,0.22561073,310.65952,153.61322,100,0.1,55.0,3,21200,485,0.292
212,0.22561073,310.65952,153.61322,100,0.1,55.0,3,21300,485,0.292
213,0.22561073,310.65952,153.61322,100,0.1,55.0,3,21400,485,0.292
214,0.22561073,310.65952,153.61322,100,0.1,55.0,3,21500,485,0.292
215,0.22561073,310.65952,153.61322,100,0.1,55.0,3,21600,485,0.292
216,0.22561073,310.65952,153.61322,100,0.1,55.0,3,21700,485,0.292
217,0.22561073,310.65952,153.61322,100,0.1,55.0,3,21800,485,0.292
218,0.22561073,310.65952,153.61322,100,0.1,55.0,3,21900,485,0.292
219,0.22561073,310.65952,153.61322,100,0.1,55.0,3,22000,485,0.292
220,0.22561073,310.65952,153.61322,100,0.1,55.0,3,22100,485,0.292
221,0.22561073,310.65952,153.61322,100,0.1,55.0,3,22200,485,0.292
222,0.22561073,310.65952,153.61322,100,0.1,55.0,3,22300,485,0.292
223,0.22561073,310.65952,153.61322,100,0.1,55.0,3,22400,485,0.292
224,0.22561073,310.65952,153.61322,100,0.1,55.0,3,22500,485,0.292
225,0.22561073,310.65952,153.61322,100,0.1,55.0,3,22600,485,0.292
226,0.22561073,310.65952,153.61322,100,0.1,55.0,3,22700,485,0.292
227,0.22561073,310.65952,153.61322,100,0.1,55.0,3,22800,485,0.292
228,0.22561073,310.65952,153.61322,100,0.1,55.0,3,22900,485,0.292
229,0.22561073,310.65952,153.61322,100,0.1,55.0,3,23000,485,0.292
230,0.22561073,310.65952,153.61322,100,0.1,55.0,3,23100,485,0.292
231,0.22561073,310.65952,153.61322,100,0.1,55.0,3,23200,485,0.292
232,0.22561073,310.65952,153.61322,100,0.1,55.0,3,23300,485,0.292
233,0.22561073,310.65952,153.61322,100,0.1,55.0,3,23400,485,0.292
234,0.22561073,310.65952,153.61322,100,0.1,55.0,3,23500,485,0.292
235,0.22561073,310.65952,153.61322,100,0.1,55.0,3,23600,485,0.292
236,0.22561073,310.65952,153.61322,100,0.1,55.0,3,23700,485,0.292
237,0.22561073,310.65952,153.61322,100,0.1,55.0,3,23800,485,0.292
238,0.22561073,310.65952,153.61322,100,0.1,55.0,3,23900,485,0.292
239,0.22561073,310.65952,153.61322,100,0.1,55.0,3,24000,485,0.292
240,0.22561073,310.65952,153.61322,100,0.1,55.0,3,24100,485,0.292
241,0.22561073,310.65952,153.61322,100,0.1,55.0,3,24200,485,0.292
242,0.22561073,310.65952,153.61322,100,0.1,55.0,3,24300,485,0.292
243,0.22561073,310.65952,153.61322,100,0.1,55.0,3,24400,485,0.292
244,0.22561073,310.65952,153.61322,100,0.1,55.0,3,24500,485,0.292
245,0.22561073,310.65952,153.61322,100,0.1,55.0,3,24600,485,0.292
246,0.22561073,310.65952,153.61322,100,0.1,55.0,3,24700,485,0.292
247,0.22561073,310.65952,153.61322,100,0.1,55.0,3,24800,485,0.292
248,0.22561073,310.65952,153.61322,100,0.1,55.0,3,24900,485,0.292
249,0.22561073,310.65952,153.61322,100,0.1,55.0,3,25000,485,0.292
250,0.22561073,310.65952,153.61322,100,0.1,55.0,3,25100,485,0.292
251,0.22561073,310.65952,153.61322,100,0.1,55.0,3,25200,485,0.292
252,0.22561073,310.65952,153.61322,100,0.1,55.0,3,25300,485,0.292
253,0.22561073,310.65952,153.61322,100,0.1,55.0,3,25400,485,0.292
254,0.22561073,310.65952,153.61322,100,0.1,55.0,3,25500,485,0.292
255,0.22561073,310.65952,153.61322,100,0.1,55.0,3,25600,485,0.292
256,0.22561073,310.65952,153.61322,100,0.1,55.0,3,25700,485,0.292
257,0.22561073,310.65952,153.61322,100,0.1,55.0,3,25800,485,0.292
258,0.22561073,310.65952,153.61322,100,0.1,55.0,3,25900,485,0.292
259,0.22561073,310.65952,153.61322,100,0.1,55.0,3,26000,485,0.292
260,0.22561073,310.65952,153.61322,100,0.1,55.0,3,26100,485,0.292
261,0.22561073,310.65952,153.61322,100,0.1,55.0,3,26200,485,0.292
262,0.22561073,310.65952,153.61322,100,0.1,55.0,3,26300,485,0.292
263,0.22561073,310.65952,153.61322,100,0.1,55.0,3,26400,485,0.292
264,0.22561073,310.65952,153.61322,100,0.1,55.0,3,26500,485,0.292
265,0.22561073,310.65952,153.61322,100,0.1,55.0,3,26600,485,0.292
266,0.22561073,310.65952,153.61322,100,0.1,55.0,3,26700,485,0.292
267,0.22561073,310.65952,153.61322,100,0.1,55.0,3,26800,485,0.292
268,0.22561073,310.65952,153.61322,100,0.1,55.0,3,26900,485,0.292
269,0.22561073,310.65952,153.61322,100,0.1,55.0,3,27000,485,0.292
270,0.22561073,310.65952,153.61322,100,0.1,55.0,3,27100,485,0.292
271,0.22561073,310.65952,153.61322,100,0.1,55.0,3,27200,485,0.292
272,0.22561073,310.65952,153.61322,100,0.1,55.0,3,27300,485,0.292
273,0.22561073,310.65952,153.61322,100,0.1,55.0,3,27400,485,0.292
274,0.22561073,310.65952,153.61322,100,0.1,55.0,3,27500,485,0.292
275,0.22561073,310.65952,153.61322,100,0.1,55.0,3,27600,485,0.292
276,0.22561073,310.65952,153.61322,100,0.1,55.0,3,27700,485,0.292
277,0.22561073,310.65952,153.61322,100,0.1,55.0,3,27800,485,0.292
278,0.22561073,310.65952,153.61322,100,0.1,55.0,3,27900,485,0.292
279,0.22561073,310.65952,153.61322,100,0.1,55.0,3,28000,485,0.292
280,0.22561073,310.65952,153.61322,100,0.1,55.0,3,28100,485,0.292
281,0.22561073,310.65952,153.61322,100,0.1,55.0,3,28200,485,0.292
282,0.22561073,310.65952,153.61322,100,0.1,55.0,3,28300,485,0.292
283,0.22561073,310.65952,153.61322,100,0.1,55.0,3,28400,485,0.292
284,0.22561073,310.65952,153.61322,100,0.1,55.0,3,28500,485,0.292
285,0.22561073,310.65952,153.61322,100,0.1,55.0,3,28600,485,0.292
286,0.22561073,310.65952,153.61322,100,0.1,55.0,3,28700,485,0.292
287,0.22561073,310.65952,153.61322,100,0.1,55.0,3,28800,485,0.292
288,0.22561073,310.65952,153.61322,100,0.1,55.0,3,28900,485,0.292
289,0.22561073,310.65952,153.61322,100,0.1,55.0,3,29000,485,0.292
290,0.22561073,310.65952,153.61322,100,0.1,55.0,3,29100,485,0.292
291,0.22561073,310.65952,153.61322,100,0.1,55.0,3,29200,485,0.292
292,0.22561073,310.65952,153.61322,100,0.1,55.0,3,29300,485,0.292
293,0.22561073,310.65952,153.61322,100,0.1,55.0,3,29400,485,0.292
294,0.22561073,310.65952,153.61322,100,0.1,55.0,3,29500,485,0.292
295,0.22561073,310.65952,153.61322,100,0.1,55.0,3,29600,485,0.292
296,0.22561073,310.65952,153.61322,100,0.1,55.0,3,29700,485,0.292
297,0.22561073,310.65952,153.61322,100,0.1,55.0,3,29800,485,0.292
298,0.22561073,310.65952,153.61322,100,0.1,55.0,3,29900,485,0.292
299,0.22561073,310.65952,153.61322,100,0.1,55.0,3,30000,485,0.292
300,0.22561073,310.65952,153.61322,100,0.1,55.0,3,30100,485,0.292
301,0.22561073,310.65952,153.61322,100,0.1,55.0,3,30200,485,0.292
302,0.22561073,310.65952,153.61322,100,0.1,55.0,3,30300,485,0.292
303,0.22561073,310.65952,153.61322,100,0.1,55.0,3,30400,485,0.292
304,0.22561073,310.65952,153.61322,100,0.1,55.0,3,30500,485,0.292
305,0.22561073,310.65952,153.61322,100,0.1,55.0,3,30600,485,0.292
306,0.22561073,310.65952,153.61322,100,0.1,55.0,3,30700,485,0.292
307,0.22561073,310.65952,153.61322,100,0.1,55.0,3,30800,485,0.292
308,0.22561073,310.65952,153.61322,100,0.1,55.0,3,30900,485,0.292
309,0.22561073,310.65952,153.61322,100,0.1,55.0,3,31000,485,0.292
310,0.22561073,310.65952,153.61322,100,0.1,55.0,3,31100,485,0.292
311,0.22561073,310.65952,153.61322,100,0.1,55.0,3,31200,485,0.292
312,0.22561073,310.65952,153.61322,100,0.1,55.0,3,31300,485,0.292
313,0.22561073,310.65952,153.61322,100,0.1,55.0,3,31400,485,0.292
314,0.22561073,310.65952,153.61322,100,0.1,55.0,3,31500,485,0.292
315,0.22561073,310.65952,153.61322,100,0.1,55.0,3,31600,485,0.292
316,0.22561073,310.65952,153.61322,100,0.1,55.0,3,31700,485,0.292
317,0.22561073,310.65952,153.61322,100,0.1,55.0,3,31800,485,0.292
318,0.22561073,310.65952,153.61322,100,0.1,55.0,3,31900,485,0.292
319,0.22561073,310.65952,153.61322,100,0.1,55.0,3,32000,485,0.292
320,0.22561073,310.65952,153.61322,100,0.1,55.0,3,32100,485,0.292
321,0.22561073,310.65952,153.61322,100,0.1,55.0,3,32200,485,0.292
322,0.22561073,310.65952,153.61322,100,0.1,55.0,3,32300,485,0.292
323,0.22561073,310.65952,153.61322,100,0.1,55.0,3,32400,485,0.292
324,0.22561073,310.65952,153.61322,100,0.1,55.0,3,32500,485,0.292
325,0.22561073,310.65952,153.61322,100,0.1,55.0,3,32600,485,0.292
326,0.22561073,310.65952,153.61322,100,0.1,55.0,3,32700,485,0.292
327,0.22561073,310.65952,153.61322,100,0.1,55.0,3,32800,485,0.292
328,0.22561073,310.65952,153.61322,100,0.1,55.0,3,32900,485,0.292
329,0.22561073,310.65952,153.61322,100,0.1,55.0,3,33000,485,0.292
330,0.22561073,310.65952,153.61322,100,0.1,55.0,3,33100,485,0.292
331,0.22561073,310.65952,153.61322,100,0.1,55.0,3,33200,485,0.292
332,0.22561073,310.65952,153.61322,100,0.1,55.0,3,33300,485,0.292
333,0.22561073,310.65952,153.61322,100,0.1,55.0,3,33400,485,0.292
334,0.22561073,310.65952,153.61322,100,0.1,55.0,3,33500,485,0.292
335,0.22561073,310.65952,153.61322,100,0.1,55.0,3,33600,485,0.292
336,0.22561073,310.65952,153.61322,100,0.1,55.0,3,33700,485,0.292
337,0.22561073,310.65952,153.61322,100,0.1,55.0,3,33800,485,0.292
338,0.22561073,310.65952,153.61322,100,0.1,55.0,3,33900,485,0.292
339,0.22561073,310.65952,153.61322,100,0.1,55.0,3,34000,485,0.292
340,0.22561073,310.65952,153.61322,100,0.1,55.0,3,34100,485,0.292
341,0.22561073,310.65952,153.61322,100,0.1,55.0,3,34200,485,0.292
342,0.22561073,310.65952,153.61322,100,0.1,55.0,3,34300,485,0.292
343,0.22561073,310.65952,153.61322,100,0.1,55.0,3,34400,485,0.292
344,0.22561073,310.65952,153.61322,100,0.1,55.0,3,34500,485,0.292
345,0.22561073,310.65952,153.61322,100,0.1,55.0,3,34600,485,0.292
346,0.22561073,310.65952,153.61322,100,0.1,55.0,3,34700,485,0.292
347,0.22561073,310.65952,153.61322,100,0.1,55.0,3,34800,485,0.292
348,0.22561073,310.65952,153.61322,100,0.1,55.0,3,34900,485,0.292
349,0.22561073,310.65952,153.61322,100,0.1,55.0,3,35000,485,0.292
350,0.22561073,310.65952,153.61322,100,0.1,55.0,3,35100,485,0.292
351,0.22561073,310.65952,153.61322,100,0.1,55.0,3,35200,485,0.292
352,0.22561073,310.65952,153.61322,100,0.1,55.0,3,35300,485,0.292
353,0.22561073,310.65952,153.61322,100,0.1,55.0,3,35400,485,0.292
354,0.22561073,310.65952,153.61322,100,0.1,55.0,3,35500,485,0.292
